Z_PK,Z_ENT,Z_OPT,ZKIND,ZMETADATA,ZTAG,ZHASPROCESS,ZBILLCYCLEEND,ZTIMESTAMP,ZWIFIIN,ZWIFIOUT,ZWWANIN,ZWWANOUT
168165,5,42,0,0,1,372,,2023-02-12 21:36:55.171735,0.0,0.0,601645.0,140344.0
168166,5,1,0,0,1,72,,2023-02-12 21:36:56.502787,0.0,0.0,3308.0,2162.0
168167,5,5,0,0,1,108,,2023-02-12 21:36:55.110417,0.0,0.0,29167.0,16240.0
168168,5,37,0,0,1,67,,2023-02-12 21:36:55.093341,0.0,0.0,31357.0,9555.0
168169,5,185,0,0,1,47,,2023-02-12 21:36:55.178944,0.0,0.0,3045130.0,6798491.0
168170,5,19,0,0,1,42,,2023-02-12 22:22:15.044485,0.0,0.0,427006.0,167284.0
168189,5,1,0,0,1,77,,2023-01-29 03:54:41.318145,0.0,0.0,129758.0,53445.0
168190,5,1,0,0,1,80,,2023-01-29 03:54:46.144636,0.0,0.0,794742.0,399755.0
168191,5,1,0,0,1,83,,2023-01-29 03:54:43.506736,0.0,0.0,233710813.0,11804717.0
168199,5,1,0,0,1,103,,2023-01-29 17:18:52.460075,0.0,0.0,156748767.0,7255572.0
168201,5,1,0,0,1,113,,2023-01-29 03:33:55.412385,0.0,0.0,28750828.0,1030443.0
168205,5,1,0,0,1,146,,2023-01-29 12:27:06.384644,0.0,0.0,4004049.0,623740.0
168217,5,1,0,0,1,264,,2023-01-29 11:09:24.806113,0.0,0.0,33137.0,14832.0
168219,5,1,0,0,1,356,,2023-01-09 14:47:19.333939,0.0,0.0,536891.0,274995.0
168221,5,1,0,0,1,366,,2023-01-29 11:14:40.131820,0.0,0.0,17967127.0,15507310.0
168227,5,1,0,0,1,391,,2023-01-29 12:27:07.105641,0.0,0.0,19675190.0,3437845.0
168229,5,1,0,0,1,412,,2022-10-03 16:58:02.467142,0.0,0.0,5617.0,2065.0
168230,5,1,0,0,1,413,,2022-10-03 16:58:24.186466,0.0,0.0,1386474.0,59601.0
168234,5,1,0,0,1,537,,2023-01-29 13:38:05.077705,0.0,0.0,21490.0,9767.0
168235,5,1,0,0,1,538,,2023-01-29 13:38:06.467610,0.0,0.0,3654705.0,1857086.0
168246,5,1,0,0,1,758,,2022-02-14 12:59:19.009168,0.0,0.0,41192.0,33941.0
168249,5,1,0,0,1,807,,2022-06-26 14:19:41.577274,0.0,0.0,19794.0,7129.0
168250,5,1,0,0,1,808,,2023-01-29 17:12:05.013571,0.0,0.0,1807135.0,102260.0
168261,5,1,0,0,1,859,,2023-01-29 11:09:26.992117,0.0,0.0,277865.0,43423.0
168270,5,1,0,0,1,906,,2023-01-29 17:12:47.315328,0.0,0.0,118480.0,49626.0
168277,5,1,0,0,1,961,,2023-01-29 12:32:50.919710,0.0,0.0,53041.0,23462.0
168278,5,1,0,0,1,973,,2023-01-29 11:38:54.307953,0.0,0.0,252905.0,140356.0
168279,5,1,0,0,1,975,,2023-01-29 11:38:56.532454,0.0,0.0,5503441.0,98494.0
168280,5,41,0,0,1,221,,2023-02-13 08:01:34.886918,0.0,0.0,191070.0,218165.0
168281,5,28,0,0,1,260,,2023-02-13 08:42:06.207556,0.0,0.0,440138.0,206222.0
168282,5,16,0,0,1,259,,2023-02-13 08:42:06.193624,0.0,0.0,17594.0,7420.0
168283,5,2,0,0,1,695,,2023-02-13 08:48:50.687874,0.0,0.0,25001.0,22380.0
168284,5,15,0,0,1,119,,2023-02-13 08:55:18.849906,0.0,0.0,65859.0,30020.0
168285,5,4,0,0,1,800,,2023-02-13 08:56:25.187502,0.0,0.0,6692.0,5159.0
168286,5,24,0,0,1,124,,2023-02-13 08:57:20.729206,0.0,0.0,13472.0,4572.0
168287,5,56,0,0,1,125,,2023-02-13 08:57:24.859327,0.0,0.0,2480475.0,24937427.0
168288,5,128,0,0,1,811,,2023-02-13 09:05:27.461178,0.0,0.0,158451.0,122338.0
168289,5,3,0,0,1,36,,2023-02-13 09:09:27.651747,0.0,0.0,2013.0,706.0
168290,5,4,0,0,1,847,,2023-02-13 09:09:27.917414,0.0,0.0,62795.0,14594.0
168291,5,8,0,0,1,848,,2023-02-13 09:09:33.494962,0.0,0.0,369159.0,69364.0
168292,5,17,0,0,1,78,,2023-02-13 09:09:32.482842,0.0,0.0,17940.0,5961.0
168293,5,24,0,0,1,392,,2023-02-13 09:09:34.823523,0.0,0.0,277950.0,53772.0
168294,5,5,0,0,1,41,,2023-02-13 09:10:58.551890,0.0,0.0,936.0,438.0
168295,5,16,0,0,1,430,,2023-02-13 09:12:07.778485,0.0,0.0,12690.0,4317.0
168296,5,8,0,0,1,156,,2023-02-13 09:12:08.118130,0.0,0.0,97639.0,34170.0
168297,5,6,0,0,1,106,,2023-02-13 09:12:08.305657,0.0,0.0,218538.0,28618.0
168298,5,3,0,0,1,569,,2023-02-13 09:12:07.939251,0.0,0.0,16448.0,20987.0
168299,5,8,0,0,1,889,,2023-02-13 09:12:08.218365,0.0,0.0,103304.0,33717.0
168300,5,19,0,0,1,52,,2023-02-13 09:12:07.418515,0.0,0.0,3310857.0,62369.0
168301,5,7,0,0,1,892,,2023-02-13 09:12:11.129261,0.0,0.0,64378.0,10198.0
168302,5,8,0,0,1,66,,2023-02-13 09:12:11.062678,0.0,0.0,260723.0,82166.0
168303,5,7,0,0,1,117,,2023-02-13 09:12:11.020148,0.0,0.0,27353.0,11821.0
168304,5,30,0,0,1,35,,2023-02-13 09:13:03.634440,0.0,0.0,100514.0,76113.0
168305,5,36,0,0,1,54,,2023-02-13 09:14:20.917000,0.0,0.0,822374.0,158400.0
168306,5,1,0,0,1,146,,2023-02-13 09:16:56.951700,0.0,0.0,37318.0,6091.0
168307,5,14,0,0,1,84,,2023-02-13 09:17:01.488510,0.0,0.0,11015189.0,277522.0
168308,5,8,0,0,1,391,,2023-02-13 09:17:02.493670,0.0,0.0,462718.0,69332.0
168309,5,3,0,0,1,667,,2023-02-13 09:17:14.980044,0.0,0.0,58538.0,10686.0
168310,5,40,0,0,1,76,,2023-02-13 09:18:25.043363,0.0,0.0,201626.0,89330.0
168311,5,12,0,0,1,348,,2023-02-13 09:20:37.999746,0.0,0.0,41679.0,20309.0
168312,5,273,0,0,1,73,,2023-02-13 09:25:22.739380,0.0,0.0,444291007.0,12317863.0
168313,5,3,0,0,1,152,,2023-02-13 09:25:44.354867,0.0,0.0,9437.0,3596.0
168314,5,4,0,0,1,553,,2023-02-13 09:25:45.066384,0.0,0.0,39202.0,8350.0
168315,5,1,0,0,1,912,,2023-02-13 09:25:51.279858,0.0,0.0,878991.0,6619.0
168316,5,188,0,0,1,44,,2023-02-13 09:27:21.896913,0.0,0.0,25073.0,17814.0
168317,5,14,0,0,1,70,,2023-02-13 09:30:35.914940,0.0,0.0,85500.0,42049.0
168318,5,2,0,0,1,891,,2023-02-13 09:38:50.642150,0.0,0.0,10755.0,4409.0
168319,5,2,0,0,1,911,,2023-02-13 09:40:35.588713,0.0,0.0,15549.0,10510.0
168320,5,1,0,0,1,418,,2023-02-13 09:42:38.461144,0.0,0.0,7567.0,2281.0
168321,5,1,0,0,1,865,,2023-02-13 09:42:54.010369,0.0,0.0,9045.0,2310.0
168322,5,1,0,0,1,904,,2023-02-13 09:46:58.660664,0.0,0.0,9781.0,1892.0
168323,5,24,0,0,1,95,,2023-02-13 09:52:12.606797,0.0,0.0,16124.0,5738.0
168324,5,43,0,0,1,96,,2023-02-13 09:52:15.828346,0.0,0.0,18100514.0,877723.0
168325,5,3,0,0,1,417,,2023-02-13 10:31:32.542079,0.0,0.0,372262.0,20508.0
168326,5,1,0,0,1,219,,2023-02-13 10:34:38.304974,0.0,0.0,9582.0,2259.0
168327,5,3,0,0,1,567,,2023-02-13 10:41:49.983640,0.0,0.0,66060.0,11572.0
168328,5,1,0,0,1,959,,2023-02-13 10:50:25.401589,0.0,0.0,5937.0,5140.0
168329,5,84,0,0,1,89,,2023-02-13 11:04:16.997340,0.0,0.0,43288.0,19795.0
168330,5,16,0,0,1,845,,2023-02-13 11:24:47.658046,0.0,0.0,116006.0,77361.0
168331,5,42,0,0,1,170,,2023-02-13 11:38:37.062283,0.0,0.0,2138575.0,966014.0
168332,5,11,0,0,1,168,,2023-02-13 11:38:36.650132,0.0,0.0,10406.0,5255.0
168333,5,4,0,0,1,169,,2023-02-13 11:38:39.387432,0.0,0.0,12284.0,5839.0
168334,5,2,0,0,1,794,,2023-02-13 11:38:41.425432,0.0,0.0,8035.0,3534.0
168335,5,20,0,0,1,46,,2023-02-13 11:38:41.443160,0.0,0.0,91984.0,25505.0
168336,5,7,0,0,1,832,,2023-02-13 11:38:41.438305,0.0,0.0,130576.0,58530.0
168337,5,12,0,0,1,1021,,2023-02-13 11:52:11.116861,0.0,0.0,8354.0,4161.0
168338,5,20,0,0,1,1022,,2023-02-13 11:52:17.136178,0.0,0.0,927612.0,88929.0
168339,5,3,0,0,1,71,,2023-02-13 11:53:35.428415,0.0,0.0,11276.0,5004.0
168340,5,3,0,0,1,182,,2023-02-13 11:53:37.528281,0.0,0.0,9885.0,2387.0
168341,5,5,0,0,1,888,,2023-02-13 11:53:46.876831,0.0,0.0,16421.0,5997.0
168342,5,64,0,0,1,589,,2023-02-13 12:05:31.389476,0.0,0.0,8179359.0,1414052.0
168343,5,2,0,0,1,1023,,2023-02-13 12:06:57.439934,0.0,0.0,1088.0,928.0
168344,5,5,0,0,1,1031,,2023-02-13 12:06:57.451865,0.0,0.0,2322246.0,211182.0
168345,5,12,0,0,1,1010,,2023-02-13 12:29:36.805216,0.0,0.0,6169335.0,229869.0
168346,5,7,0,0,1,1009,,2023-02-13 12:29:35.990543,0.0,0.0,13029.0,6244.0
168347,5,2,0,0,1,1011,,2023-02-13 12:29:38.497338,0.0,0.0,3356.0,2394.0
168348,5,79,0,0,1,48,,2023-02-13 12:32:43.977788,0.0,0.0,49226415.0,2766386.0
168349,5,42,0,0,1,134,,2023-02-13 12:32:43.789306,0.0,0.0,35563.0,17483.0
168350,5,1,0,0,1,899,,2023-02-13 12:32:47.167674,0.0,0.0,9035.0,12539.0
168351,5,1,0,0,1,101,,2023-02-13 12:33:20.023649,0.0,0.0,10370.0,5125.0
168352,5,1,0,0,1,224,,2023-02-13 12:33:45.324122,0.0,0.0,3362622.0,26722.0
168353,5,1,0,0,1,82,,2023-02-13 12:33:45.269942,0.0,0.0,34651.0,2820.0
168354,5,2,0,0,1,218,,2023-02-13 12:34:01.341259,0.0,0.0,3517.0,2755.0
168355,5,7,0,0,1,890,,2023-02-13 12:35:08.151181,0.0,0.0,98571.0,14536.0
168356,5,16,0,0,1,185,,2023-02-13 12:36:15.665916,0.0,0.0,10627313.0,253858.0
168357,5,3,0,0,1,121,,2023-02-13 13:00:55.592647,0.0,0.0,21141.0,4267.0
168358,5,3,0,0,1,189,,2023-02-13 14:19:06.772319,0.0,0.0,2860.0,1078.0
168359,5,6,0,0,1,853,,2023-02-13 14:19:12.432395,0.0,0.0,109380.0,39162.0
168360,5,20,0,0,1,34,,2023-02-13 14:41:02.425759,0.0,0.0,193719.0,55766.0
168361,5,2,0,0,1,572,,2023-02-13 14:41:13.836280,0.0,0.0,73745.0,5207.0
168362,5,3,0,0,1,387,,2023-02-13 14:41:43.957101,0.0,0.0,21944.0,7661.0
168363,5,3,0,0,1,895,,2023-02-13 14:42:38.684705,0.0,0.0,30397.0,25444.0
168364,5,11,0,0,1,499,,2023-02-13 14:42:51.308831,0.0,0.0,176146.0,51227.0
168365,5,10,0,0,1,128,,2023-02-13 16:21:06.331618,0.0,0.0,91395.0,84436.0
168366,5,186,0,0,1,90,,2023-02-13 16:52:09.045713,0.0,0.0,17517146.0,6238244.0
168367,5,216,0,0,1,55,,2023-02-13 16:52:58.321032,0.0,0.0,3003843.0,462345.0
168368,5,182,0,0,1,43,,2023-02-13 16:53:17.213486,0.0,0.0,1162814.0,647748.0
168369,5,90,0,0,1,552,,2023-02-13 16:53:23.035867,0.0,0.0,112763.0,81373.0
168370,5,51,0,0,1,50,,2023-02-13 16:54:11.157920,0.0,0.0,19406.0,12981.0
168371,5,55,0,0,1,588,,2023-02-13 16:54:15.896251,0.0,0.0,54874.0,28108.0
168372,5,6,0,0,1,830,,2023-02-13 16:54:19.347961,0.0,0.0,24106.0,6760.0
168373,5,19,0,0,1,837,,2023-02-13 16:54:20.844886,0.0,0.0,1768957.0,337736.0
168374,5,4,0,0,1,559,,2023-02-13 17:05:09.277872,0.0,0.0,1186.0,746.0
168375,5,55,0,0,1,94,,2023-02-13 17:15:05.384952,0.0,0.0,2265673.0,205269.0
168376,5,24,0,0,1,145,,2023-02-13 17:15:22.409482,0.0,0.0,135630.0,49392.0
168377,5,2,0,0,1,844,,2023-02-13 17:24:38.769850,0.0,0.0,37389.0,9979.0
168378,5,17,0,0,1,797,,2023-02-13 17:29:11.248036,0.0,0.0,10627.0,4884.0
168379,5,13,0,0,1,798,,2023-02-13 17:29:11.744842,0.0,0.0,3154733.0,896039.0
168380,5,25,0,0,1,197,,2023-02-13 17:32:05.656440,0.0,0.0,84785.0,36613.0
168381,5,32,0,0,1,57,,2023-02-13 17:47:42.781860,0.0,0.0,416760.0,142378.0
168382,5,14,0,0,1,100,,2023-02-13 17:48:39.107386,0.0,0.0,350689.0,114419.0
168383,5,2,0,0,1,994,,2023-02-13 17:57:29.576675,0.0,0.0,1268302.0,28829.0
168384,5,6,0,0,1,814,,2023-02-13 17:57:42.963577,0.0,0.0,3295.0,1277.0
168385,5,16,0,0,1,812,,2023-02-13 17:57:44.322088,0.0,0.0,561556.0,192452.0
168386,5,4,0,0,1,1002,,2023-02-13 17:58:38.963553,0.0,0.0,954.0,280.0
168387,5,9,0,0,1,1001,,2023-02-13 17:58:42.189007,0.0,0.0,21905073.0,246776.0
168388,5,1,0,0,1,935,,2023-02-13 17:59:10.219869,0.0,0.0,26972.0,7901.0
168389,5,1,0,0,1,858,,2023-02-13 17:59:15.512818,0.0,0.0,30525.0,7866.0
168390,5,1,0,0,1,1032,,2023-02-13 18:00:12.528168,0.0,0.0,627.0,204.0
168391,5,1,0,0,1,1033,,2023-02-13 18:00:14.842596,0.0,0.0,1174701.0,16686.0
168392,5,30,0,0,1,65,,2023-02-13 18:01:00.944097,0.0,0.0,618254.0,251113.0
168393,5,10,0,0,1,64,,2023-02-13 18:00:59.226593,0.0,0.0,4293.0,1471.0
168394,5,21,0,0,1,248,,2023-02-13 18:01:07.784507,0.0,0.0,47243.0,20711.0
168395,5,5,0,0,1,386,,2023-02-13 18:01:08.865283,0.0,0.0,1800.0,716.0
168396,5,17,0,0,1,158,,2023-02-13 18:01:18.038345,0.0,0.0,9746.0,5260.0
168397,5,7,0,0,1,318,,2023-02-13 18:01:21.474646,0.0,0.0,42095.0,28611.0
168398,5,2,0,0,1,859,,2023-02-13 18:01:21.455343,0.0,0.0,22027.0,2785.0
168399,5,33,0,0,1,827,,2023-02-13 18:01:21.392583,0.0,0.0,21009310.0,883044.0
168400,5,2,0,0,1,914,,2023-02-13 18:01:21.464513,0.0,0.0,6947.0,9834.0
168401,5,3,0,0,1,1034,,2023-02-13 18:01:21.499635,0.0,0.0,149447.0,10051.0
168402,5,28,0,0,1,234,,2023-02-13 18:01:30.398928,0.0,0.0,24453.0,11973.0
168403,5,10,0,0,1,897,,2023-02-13 18:01:37.381777,0.0,0.0,65219.0,40616.0
168404,5,24,0,0,1,856,,2023-02-13 18:01:37.067201,0.0,0.0,3429637.0,447575.0
168405,5,3,0,0,1,967,,2023-02-13 18:01:37.031627,0.0,0.0,54959.0,16279.0
168406,5,38,0,0,1,235,,2023-02-13 18:01:37.003100,0.0,0.0,4368624.0,900125.0
168407,5,2,0,0,1,910,,2023-02-13 18:01:38.471176,0.0,0.0,17688.0,24617.0
168408,5,7,0,0,1,86,,2023-02-13 18:07:02.260709,0.0,0.0,3250.0,954.0
168409,5,11,0,0,1,87,,2023-02-13 18:07:03.645588,0.0,0.0,199985.0,81691.0
168410,5,19,0,0,1,99,,2023-02-13 18:11:01.698137,0.0,0.0,198702.0,158030.0
168411,5,4,0,0,1,907,,2023-02-13 18:11:19.114749,0.0,0.0,11410.0,3173.0
168412,5,5,0,0,1,161,,2023-02-13 18:22:53.440725,0.0,0.0,37659.0,19977.0
168413,5,3,0,0,1,188,,2023-02-13 18:22:58.264723,0.0,0.0,38266.0,8055.0
168414,5,3,0,0,1,675,,2023-02-13 18:23:01.963615,0.0,0.0,9261.0,10910.0
168415,5,19,0,0,1,661,,2023-02-13 18:52:27.243479,0.0,0.0,263565.0,159294.0
168416,5,4,0,0,1,676,,2023-02-13 18:52:29.890770,0.0,0.0,17325.0,11094.0
168417,5,21,0,0,1,431,,2023-02-13 18:52:29.880845,0.0,0.0,191379.0,64363.0
168418,5,21,0,0,1,662,,2023-02-13 18:52:29.871716,0.0,0.0,12771272.0,182171.0
168419,5,17,0,0,1,373,,2023-02-13 19:04:17.040515,0.0,0.0,13587.0,6106.0
168420,5,1,0,0,1,874,,2023-02-13 19:04:22.212304,0.0,0.0,9040.0,4563.0
168421,5,29,0,0,1,374,,2023-02-13 19:05:03.669561,0.0,0.0,10938984.0,1044645.0
168422,5,3,0,0,1,903,,2023-02-13 19:05:05.336777,0.0,0.0,26963.0,37368.0
168423,5,2,0,0,1,473,,2023-02-13 19:19:09.970555,0.0,0.0,2176.0,1852.0
168424,5,3,0,0,1,511,,2023-02-13 19:25:47.204521,0.0,0.0,35725.0,18571.0
168425,5,22,0,0,1,83,,2023-02-13 19:29:12.298036,0.0,0.0,12516337.0,552338.0
168426,5,2,0,0,1,77,,2023-02-13 19:29:11.468664,0.0,0.0,2998.0,1092.0
168427,5,6,0,0,1,107,,2023-02-13 19:29:15.231013,0.0,0.0,105231.0,37688.0
168428,5,4,0,0,1,80,,2023-02-13 19:29:17.668202,0.0,0.0,21263.0,8640.0
168429,5,4,0,0,1,665,,2023-02-13 19:29:17.596211,0.0,0.0,14906.0,16290.0
168430,5,4,0,0,1,860,,2023-02-13 19:29:16.349717,0.0,0.0,33105.0,14170.0
168431,5,8,0,0,1,91,,2023-02-13 19:30:14.756255,0.0,0.0,62068.0,25168.0
168432,5,2,0,0,1,896,,2023-02-13 19:30:25.707830,0.0,0.0,30273.0,7779.0
168433,5,26,0,0,1,223,,2023-02-13 19:30:31.231767,0.0,0.0,3120.0,1248.0
168434,5,17,0,0,1,1035,,2023-02-13 19:30:58.688830,0.0,0.0,6713.0,3340.0
168435,5,17,0,0,1,1036,,2023-02-13 19:31:27.580823,0.0,0.0,234817.0,147059.0
168436,5,1,0,0,1,388,,2023-02-13 19:34:38.625755,0.0,0.0,11543.0,6165.0
168437,5,7,0,0,1,56,,2023-02-13 19:40:43.426053,0.0,0.0,2480.0,2028.0
168438,5,22,0,0,1,1037,,2023-02-13 20:25:18.230726,0.0,0.0,1721452.0,135524.0
168439,5,18,0,0,1,604,,2023-02-13 20:35:45.337022,0.0,0.0,812050.0,218732.0
168440,5,10,0,0,1,603,,2023-02-13 20:35:44.099738,0.0,0.0,8105.0,4097.0
168441,5,7,0,0,1,862,,2023-02-13 20:35:45.942237,0.0,0.0,1638586.0,131872.0
168442,5,1,0,0,1,630,,2023-02-13 20:35:48.255047,0.0,0.0,3426.0,2376.0
168443,5,2,0,0,1,1038,,2023-02-13 20:37:17.420440,0.0,0.0,2177.0,1844.0
168444,5,1,0,0,1,833,,2023-02-13 20:41:30.736973,0.0,0.0,53289.0,6210.0
168445,5,2,0,0,1,886,,2023-02-13 20:58:47.004106,0.0,0.0,23628.0,28346.0
168446,5,3,0,0,1,944,,2023-02-13 21:09:52.118258,0.0,0.0,1019991.0,20723.0
168447,5,81,0,0,1,39,,2023-02-13 21:13:59.144092,0.0,0.0,409372.0,1045663.0
168448,5,2,0,0,1,63,,2023-02-13 21:14:03.100085,0.0,0.0,994.0,332.0
168449,5,2,0,0,1,69,,2023-02-13 21:14:53.609339,0.0,0.0,20329.0,31754.0
168475,5,1,0,0,1,72,,2023-01-30 08:24:21.420289,0.0,0.0,417455.0,283574.0
168509,5,1,0,0,1,219,,2023-01-30 17:21:49.056527,0.0,0.0,4077933.0,1619922.0
168530,5,1,0,0,1,511,,2023-01-30 19:46:44.409315,0.0,0.0,900511.0,395808.0
168543,5,1,0,0,1,806,,2023-01-30 10:41:29.911566,0.0,0.0,56519.0,26852.0
168565,5,1,0,0,1,894,,2023-01-30 10:41:30.753597,0.0,0.0,954299.0,447572.0
168569,5,1,0,0,1,898,,2023-01-30 11:03:41.698305,0.0,0.0,2032232.0,50997.0
168576,5,1,0,0,1,912,,2023-01-30 12:42:54.531488,0.0,0.0,14911662.0,148123.0
168583,5,1,0,0,1,978,,2023-01-30 18:57:52.389352,0.0,0.0,40046.0,14504.0
168584,5,1,0,0,1,980,,2023-01-30 18:57:55.176798,0.0,0.0,113533280.0,5818834.0
168585,5,1,0,0,1,997,,2022-12-24 08:47:51.580808,0.0,0.0,97927.0,288956.0
168586,5,12,0,0,1,108,,2023-02-14 08:41:30.176964,0.0,0.0,67057.0,30795.0
168587,5,16,0,0,1,67,,2023-02-14 08:43:44.490313,0.0,0.0,14161.0,4583.0
168588,5,17,0,0,1,372,,2023-02-14 08:43:46.722729,0.0,0.0,205129.0,47710.0
168589,5,128,0,0,1,47,,2023-02-14 08:44:04.888568,0.0,0.0,3825133.0,3403597.0
168590,5,72,0,0,1,33,,2023-02-14 08:44:04.905888,0.0,0.0,52860.0,75868.0
168591,5,4,0,0,1,628,,2023-02-14 08:49:49.533246,0.0,0.0,10481.0,9943.0
168592,5,9,0,0,1,396,,2023-02-14 08:51:24.316322,0.0,0.0,42419.0,9639.0
168593,5,7,0,0,1,74,,2023-02-14 08:57:38.547608,0.0,0.0,55789.0,41157.0
168594,5,2,0,0,1,946,,2023-02-14 09:01:21.220206,0.0,0.0,821.0,384.0
168595,5,2,0,0,1,947,,2023-02-14 09:01:41.164618,0.0,0.0,65215.0,18361.0
168596,5,15,0,0,1,144,,2023-02-14 09:17:10.613905,0.0,0.0,253682.0,59645.0
168597,5,67,0,0,1,221,,2023-02-14 09:17:44.283235,0.0,0.0,275068.0,284610.0
168598,5,3,0,0,1,667,,2023-02-14 09:17:48.995238,0.0,0.0,58875.0,11682.0
168599,5,1,0,0,1,869,,2023-02-14 09:20:57.310758,0.0,0.0,13593.0,2324.0
168600,5,89,0,0,1,811,,2023-02-14 09:20:55.605634,0.0,0.0,106236.0,112636.0
168601,5,11,0,0,1,430,,2023-02-14 09:20:58.201357,0.0,0.0,5986.0,1988.0
168602,5,11,0,0,1,889,,2023-02-14 09:21:00.901991,0.0,0.0,137860.0,61739.0
168603,5,2,0,0,1,548,,2023-02-14 09:21:04.885198,0.0,0.0,7664.0,2264.0
168604,5,15,0,0,1,369,,2023-02-14 09:21:07.094846,0.0,0.0,257544.0,60243.0
168605,5,1,0,0,1,149,,2023-02-14 09:23:28.034894,0.0,0.0,1099.0,420.0
168606,5,1,0,0,1,151,,2023-02-14 09:24:00.661139,0.0,0.0,9010.0,3187.0
168607,5,129,0,0,1,44,,2023-02-14 09:37:51.625282,0.0,0.0,16606.0,12640.0
168608,5,1,0,0,1,72,,2023-02-14 09:47:09.313136,0.0,0.0,3515.0,2337.0
168609,5,4,0,0,1,418,,2023-02-14 09:57:33.189201,0.0,0.0,16056.0,4834.0
168610,5,5,0,0,1,973,,2023-02-14 10:34:44.087159,0.0,0.0,7010.0,3597.0
168611,5,1,0,0,1,975,,2023-02-14 10:35:03.858296,0.0,0.0,180.0,4287.0
168612,5,5,0,0,1,152,,2023-02-14 10:40:23.257725,0.0,0.0,26154.0,9187.0
168613,5,12,0,0,1,70,,2023-02-14 10:41:59.157190,0.0,0.0,52144.0,33536.0
168614,5,6,0,0,1,392,,2023-02-14 10:46:59.201354,0.0,0.0,98054.0,20018.0
168615,5,3,0,0,1,893,,2023-02-14 10:50:40.998626,0.0,0.0,38747.0,8321.0
168616,5,3,0,0,1,757,,2023-02-14 10:50:39.606734,0.0,0.0,841.0,448.0
168617,5,9,0,0,1,106,,2023-02-14 10:50:49.181527,0.0,0.0,90168.0,31219.0
168618,5,4,0,0,1,806,,2023-02-14 10:50:47.333802,0.0,0.0,2449.0,1127.0
168619,5,3,0,0,1,894,,2023-02-14 10:51:17.984498,0.0,0.0,28706.0,13280.0
